code_module,code_presentation,id_student,id_site,date,sum_click
BBB,2013B,537193,542811,73,1
BBB,2013B,537193,542864,73,1
BBB,2013B,537193,542811,73,1
BBB,2013B,537193,542797,73,1
BBB,2013B,539385,542811,73,1
BBB,2013B,539385,542864,73,1
BBB,2013B,539385,542811,73,1
BBB,2013B,540184,542795,73,5
BBB,2013B,540184,542797,73,4
BBB,2013B,540184,542797,73,3
BBB,2013B,540184,542864,73,5
BBB,2013B,540184,542811,73,1
BBB,2013B,540184,542807,73,21
BBB,2013B,540184,542811,73,1
BBB,2013B,540184,542807,73,1
BBB,2013B,540184,542795,73,6
BBB,2013B,540184,542807,73,20
BBB,2013B,539253,542807,73,3
BBB,2013B,539253,542811,73,3
BBB,2013B,539253,542811,73,2
BBB,2013B,539253,542864,73,1
BBB,2013B,539253,542807,73,2
BBB,2013B,538987,542811,73,1
BBB,2013B,539056,542864,73,3
BBB,2013B,539056,542811,73,1
BBB,2013B,539056,543039,73,1
BBB,2013B,539056,542807,73,1
BBB,2013B,538987,542795,73,1
BBB,2013B,538987,542795,73,1
BBB,2013B,538987,542797,73,3
BBB,2013B,539056,542807,73,1
BBB,2013B,539056,543195,73,1
BBB,2013B,538987,542811,73,1
BBB,2013B,539056,542811,73,1
BBB,2013B,539056,542807,73,1
BBB,2013B,538987,542795,73,1
BBB,2013B,538987,542797,73,2
BBB,2013B,538987,542797,73,2
BBB,2013B,538987,542864,73,2
BBB,2013B,537844,542797,73,1
BBB,2013B,537844,542864,73,1
BBB,2013B,537844,542797,73,1
BBB,2013B,537844,542795,73,9
BBB,2013B,537844,542795,73,7
BBB,2013B,538221,542807,73,4
BBB,2013B,538221,542864,73,2
BBB,2013B,538221,542807,73,15
BBB,2013B,538221,542797,73,2
BBB,2013B,537905,542864,73,1
BBB,2013B,541073,542892,73,2
BBB,2013B,541073,542797,73,1
BBB,2013B,541073,542807,73,8
BBB,2013B,541073,542807,73,1
BBB,2013B,541073,542864,73,4
BBB,2013B,541073,542892,73,1
BBB,2013B,541073,542811,73,1
BBB,2013B,541073,542811,73,2
BBB,2013B,541073,542892,73,2
BBB,2013B,541073,542892,73,9
BBB,2013B,541073,542892,73,1
BBB,2013B,541073,542892,73,1
BBB,2013B,540750,542797,73,2
BBB,2013B,540750,542797,73,2
BBB,2013B,540750,542864,73,1
BBB,2013B,534343,542892,73,7
BBB,2013B,534343,542892,73,1
BBB,2013B,534343,542892,73,2
BBB,2013B,534343,542811,73,1
BBB,2013B,534343,542864,73,3
BBB,2013B,534343,542892,73,1
BBB,2013B,534343,542811,73,1
BBB,2013B,534343,542892,73,1
BBB,2013B,534343,542892,73,2
BBB,2013B,534652,542807,73,3
BBB,2013B,534652,542797,73,2
BBB,2013B,534652,542807,73,3
BBB,2013B,534652,542797,73,1
BBB,2013B,534652,542864,73,3
BBB,2013B,534698,542807,73,2
BBB,2013B,534698,542811,73,1
BBB,2013B,534698,542807,73,2
BBB,2013B,534698,542864,73,4
BBB,2013B,534051,542864,73,4
BBB,2013B,534051,542797,73,1
BBB,2013B,534051,542797,73,1
BBB,2013B,534051,542800,73,1
BBB,2013B,534051,542800,73,3
BBB,2013B,534051,543020,73,1
BBB,2013B,534051,542797,73,1
BBB,2013B,558324,542864,73,2
BBB,2013B,558075,542892,73,1
BBB,2013B,558092,542811,73,2
BBB,2013B,558075,542892,73,2
BBB,2013B,558075,542892,73,12
BBB,2013B,558092,542808,73,1
BBB,2013B,558092,543046,73,1
BBB,2013B,558092,542864,73,3
BBB,2013B,558092,543039,73,1
BBB,2013B,558092,542794,73,2
BBB,2013B,558092,542811,73,2
BBB,2013B,558092,542797,73,1
BBB,2013B,558075,542864,73,4
BBB,2013B,558250,542807,73,4
BBB,2013B,558250,542797,73,1
BBB,2013B,558250,542811,73,2
BBB,2013B,558250,542797,73,2
BBB,2013B,558250,542811,73,1
BBB,2013B,558250,542864,73,4
BBB,2013B,558250,542807,73,3
BBB,2013B,558024,542864,73,7
BBB,2013B,558024,542797,73,1
BBB,2013B,558024,542797,73,2
BBB,2013B,559495,542807,73,11
BBB,2013B,559495,542795,73,1
BBB,2013B,559180,542864,73,2
BBB,2013B,559180,542892,73,1
BBB,2013B,559495,542811,73,2
BBB,2013B,559495,542864,73,1
BBB,2013B,559495,542807,73,1
BBB,2013B,559495,542795,73,2
BBB,2013B,559495,542807,73,16
BBB,2013B,559350,542864,73,1
BBB,2013B,559744,542864,73,4
BBB,2013B,560319,542807,73,12
BBB,2013B,560319,542807,73,9
BBB,2013B,560319,542864,73,2
BBB,2013B,560319,542811,73,1
BBB,2013B,560170,542864,73,2
BBB,2013B,560455,542892,73,13
BBB,2013B,560455,542892,73,1
BBB,2013B,560455,542892,73,2
BBB,2013B,560455,542892,73,1
BBB,2013B,560455,542892,73,3
BBB,2013B,560455,542864,73,1
BBB,2013B,560455,542892,73,1
BBB,2013B,558820,543046,73,1
BBB,2013B,558809,542864,73,2
BBB,2013B,558820,543051,73,2
BBB,2013B,558809,542797,73,1
BBB,2013B,558820,543193,73,2
BBB,2013B,558820,542864,73,5
BBB,2013B,558809,542795,73,1
BBB,2013B,558820,543088,73,1
BBB,2013B,558820,543055,73,1
BBB,2013B,558809,542807,73,1
BBB,2013B,558809,542811,73,1
BBB,2013B,558809,542797,73,1
BBB,2013B,558769,542892,73,1
BBB,2013B,558769,542892,73,3
BBB,2013B,558769,542892,73,1
BBB,2013B,558769,542892,73,1
BBB,2013B,558769,542797,73,3
BBB,2013B,558769,542797,73,2
BBB,2013B,558769,542864,73,6
BBB,2013B,558769,542804,73,1
BBB,2013B,558769,542892,73,9
BBB,2013B,558769,542892,73,10
BBB,2013B,557057,542864,73,1
BBB,2013B,557308,543039,73,1
BBB,2013B,557308,543195,73,1
BBB,2013B,557308,543077,73,1
BBB,2013B,557308,542797,73,2
BBB,2013B,557308,542864,73,5
BBB,2013B,557308,542797,73,1
BBB,2013B,557308,542892,73,1
BBB,2013B,557351,542864,73,2
BBB,2013B,557351,542811,73,3
BBB,2013B,557351,542811,73,6
BBB,2013B,557758,542807,73,22
BBB,2013B,557758,542795,73,1
BBB,2013B,557622,542797,73,3
BBB,2013B,557622,542807,73,4
BBB,2013B,557622,542797,73,2
BBB,2013B,557622,542807,73,4
BBB,2013B,557622,542864,73,5
BBB,2013B,557827,542864,73,4
BBB,2013B,557827,542811,73,1
BBB,2013B,557827,542807,73,2
BBB,2013B,557827,542892,73,1
BBB,2013B,557827,542811,73,2
BBB,2013B,557827,542797,73,1
BBB,2013B,557758,542811,73,1
BBB,2013B,557827,542797,73,2
BBB,2013B,557758,542807,73,15
BBB,2013B,557827,542807,73,3
BBB,2013B,557758,542864,73,12
BBB,2013B,554894,542864,73,2
BBB,2013B,554894,542807,73,7
BBB,2013B,554894,542807,73,8
BBB,2013B,554894,542807,73,1
BBB,2013B,554894,542807,73,2
BBB,2013B,554512,542864,73,3
BBB,2013B,553047,542892,73,1
BBB,2013B,553047,542811,73,2
BBB,2013B,553321,542811,73,1
BBB,2013B,553321,542797,73,2
BBB,2013B,553321,542797,73,1
BBB,2013B,553321,542864,73,3
BBB,2013B,553502,542807,73,4
BBB,2013B,553502,542864,73,2
BBB,2013B,553520,542811,73,1
BBB,2013B,553502,542807,73,5
BBB,2013B,553520,542811,73,2
BBB,2013B,553502,542811,73,1
BBB,2013B,553502,542797,73,1
BBB,2013B,554344,542892,73,1
BBB,2013B,554344,542892,73,12
BBB,2013B,554344,542892,73,3
BBB,2013B,554344,542892,73,1
BBB,2013B,554336,542811,73,2
BBB,2013B,554344,542892,73,1
BBB,2013B,554336,542864,73,3
BBB,2013B,554336,542797,73,3
BBB,2013B,554344,543055,73,1
BBB,2013B,554336,542797,73,2
BBB,2013B,554344,542892,73,10
BBB,2013B,554344,542864,73,2
BBB,2013B,554336,542811,73,3
BBB,2013B,555837,542864,73,5
BBB,2013B,555837,542807,73,16
BBB,2013B,555747,542892,73,1
BBB,2013B,555747,543274,73,4
BBB,2013B,555747,543058,73,1
BBB,2013B,555747,543043,73,1
BBB,2013B,555747,542797,73,3
BBB,2013B,555837,542795,73,4
BBB,2013B,555747,543086,73,2
BBB,2013B,555747,542892,73,3
BBB,2013B,555837,542795,73,12
BBB,2013B,555837,542811,73,5
BBB,2013B,555837,542807,73,52
BBB,2013B,555747,542807,73,1
BBB,2013B,555747,542811,73,1
BBB,2013B,555673,542864,73,2
BBB,2013B,555673,542795,73,2
BBB,2013B,555667,542864,73,1
BBB,2013B,555673,542807,73,3
BBB,2013B,555747,542892,73,1
BBB,2013B,555675,542864,73,1
BBB,2013B,555747,542892,73,14
BBB,2013B,555747,542892,73,1
BBB,2013B,555747,542864,73,7
BBB,2013B,555673,543050,73,1
BBB,2013B,555673,542807,73,1
BBB,2013B,555673,543256,73,1
BBB,2013B,555675,542797,73,1
BBB,2013B,555747,542892,73,9
BBB,2013B,555673,543058,73,1
BBB,2013B,555673,543041,73,1
BBB,2013B,555747,542811,73,2
BBB,2013B,555747,542807,73,2
BBB,2013B,555675,542797,73,3
BBB,2013B,555747,542797,73,4
BBB,2013B,555674,542864,73,2
BBB,2013B,552914,542797,73,4
BBB,2013B,552914,542864,73,2
BBB,2013B,552914,542797,73,3
BBB,2013B,552859,543275,73,1
BBB,2013B,552859,543280,73,1
BBB,2013B,552859,543086,73,1
BBB,2013B,552914,542807,73,13
BBB,2013B,552859,543282,73,1
BBB,2013B,552859,542864,73,6
BBB,2013B,552859,543283,73,1
BBB,2013B,552859,543281,73,1
BBB,2013B,552859,543278,73,1
BBB,2013B,552914,542807,73,14
BBB,2013B,552914,542811,73,2
BBB,2013B,553047,542811,73,4
BBB,2013B,553047,542864,73,1
BBB,2013B,556692,542795,73,3
BBB,2013B,556692,542864,73,19
BBB,2013B,556692,542797,73,4
BBB,2013B,556692,542807,73,18
BBB,2013B,556692,542797,73,4
BBB,2013B,556692,543282,73,1
BBB,2013B,556692,543058,73,2
BBB,2013B,556692,543050,73,2
BBB,2013B,556692,543086,73,1
BBB,2013B,556692,543324,73,1
BBB,2013B,556692,543028,73,2
BBB,2013B,556692,542807,73,1
BBB,2013B,556692,542807,73,2
BBB,2013B,556692,542807,73,13
BBB,2013B,556692,542811,73,1
BBB,2013B,556692,542795,73,4
BBB,2013B,556692,542811,73,2
BBB,2013B,556692,543273,73,1
BBB,2013B,556692,543043,73,1
BBB,2013B,556898,542864,73,5
BBB,2013B,556898,542807,73,13
BBB,2013B,556898,542807,73,9
BBB,2013B,556898,542807,73,1
BBB,2013B,556898,542800,73,1
BBB,2013B,556871,542811,73,2
BBB,2013B,556865,542892,73,1
BBB,2013B,556871,542811,73,2
BBB,2013B,556865,542892,73,14
BBB,2013B,556865,542892,73,1
BBB,2013B,556865,542811,73,4
BBB,2013B,556871,542864,73,1
BBB,2013B,556865,542864,73,4
BBB,2013B,556865,542892,73,1
BBB,2013B,556865,542892,73,1
BBB,2013B,556865,542892,73,1
BBB,2013B,556865,542811,73,5
BBB,2013B,556502,542892,73,1
BBB,2013B,556502,542892,73,1
BBB,2013B,556502,542807,73,1
BBB,2013B,556502,542807,73,2
BBB,2013B,556502,542864,73,2
BBB,2013B,545340,542864,73,1
BBB,2013B,545191,542807,73,2
BBB,2013B,545191,542811,73,2
BBB,2013B,545191,542811,73,1
BBB,2013B,545191,542864,73,2
BBB,2013B,545191,542807,73,2
BBB,2013B,545223,542795,73,2
BBB,2013B,545223,542795,73,1
BBB,2013B,545223,542811,73,1
BBB,2013B,545223,542797,73,2
BBB,2013B,545223,542807,73,1
BBB,2013B,545223,542864,73,6
BBB,2013B,545223,542797,73,3
BBB,2013B,545223,542807,73,3
BBB,2013B,544642,542864,73,3
BBB,2013B,544642,542807,73,1
BBB,2013B,544632,542811,73,1
BBB,2013B,544632,542811,73,1
BBB,2013B,544632,542864,73,3
BBB,2013B,544642,542797,73,1
BBB,2013B,544632,542807,73,1
BBB,2013B,544642,542797,73,1
BBB,2013B,544642,542807,73,3
BBB,2013B,544632,542795,73,1
BBB,2013B,546749,542797,73,3
BBB,2013B,546749,542892,73,1
BBB,2013B,546749,542864,73,2
BBB,2013B,546749,542797,73,4
BBB,2013B,546632,542892,73,1
BBB,2013B,546632,542797,73,3
BBB,2013B,546632,543039,73,1
BBB,2013B,546632,542797,73,4
BBB,2013B,546632,542864,73,4
BBB,2013B,546632,543195,73,1
BBB,2013B,544455,542892,73,2
BBB,2013B,544455,542892,73,14
BBB,2013B,544455,542892,73,1
BBB,2013B,544455,542892,73,1
BBB,2013B,544455,542892,73,1
BBB,2013B,544351,543282,73,1
BBB,2013B,544455,542811,73,1
BBB,2013B,544455,542807,73,4
BBB,2013B,544351,543283,73,1
BBB,2013B,544351,542864,73,1
BBB,2013B,544351,543281,73,1
BBB,2013B,544351,543273,73,1
BBB,2013B,544455,542797,73,1
BBB,2013B,544351,543275,73,2
BBB,2013B,544455,542864,73,6
BBB,2013B,544351,543086,73,2
BBB,2013B,544351,543278,73,1
BBB,2013B,544455,542797,73,2
BBB,2013B,544351,543280,73,1
BBB,2013B,544455,542892,73,1
BBB,2013B,544455,542807,73,4
BBB,2013B,544532,542864,73,4
BBB,2013B,544532,542811,73,1
BBB,2013B,544532,542892,73,1
BBB,2013B,544455,542811,73,2
BBB,2013B,545697,542811,73,4
BBB,2013B,545697,542797,73,1
BBB,2013B,545697,542864,73,2
BBB,2013B,545697,542797,73,2
BBB,2013B,545697,542811,73,2
BBB,2013B,545725,542797,73,3
BBB,2013B,545725,542797,73,2
BBB,2013B,545697,542795,73,1
BBB,2013B,545725,542864,73,1
BBB,2013B,546428,542864,73,4
BBB,2013B,546428,542811,73,1
BBB,2013B,546428,542797,73,1
BBB,2013B,546428,542797,73,1
BBB,2013B,546428,542807,73,8
BBB,2013B,546428,542807,73,6
BBB,2013B,546052,543058,73,1
BBB,2013B,546052,542811,73,1
BBB,2013B,546052,542811,73,4
BBB,2013B,546052,542797,73,1
BBB,2013B,546052,542864,73,6
BBB,2013B,546052,543055,73,2
BBB,2013B,546052,543113,73,1
BBB,2013B,546052,543041,73,1
BBB,2013B,546052,542811,73,4
BBB,2013B,546052,543270,73,1
BBB,2013B,542259,542811,73,3
BBB,2013B,542259,542811,73,6
BBB,2013B,542259,542808,73,1
BBB,2013B,542259,542864,73,3
BBB,2013B,541232,542811,73,3
BBB,2013B,541232,542797,73,2
BBB,2013B,541232,542864,73,6
BBB,2013B,541232,542797,73,3
BBB,2013B,541232,542811,73,1
BBB,2013B,541232,542811,73,3
BBB,2013B,541363,542864,73,1
BBB,2013B,541764,542864,73,2
BBB,2013B,541764,542811,73,1
BBB,2013B,541764,542811,73,1
BBB,2013B,541764,542892,73,1
BBB,2013B,541697,542892,73,1
BBB,2013B,541697,542892,73,1
BBB,2013B,541697,542864,73,2
BBB,2013B,541697,542892,73,1
BBB,2013B,541697,542892,73,1
BBB,2013B,541697,542892,73,7
BBB,2013B,541697,542892,73,1
BBB,2013B,542613,542891,73,2
BBB,2013B,542613,543020,73,2
BBB,2013B,542613,542797,73,8
BBB,2013B,542613,542807,73,7
BBB,2013B,542613,542811,73,4
BBB,2013B,542613,542892,73,1
BBB,2013B,542613,542797,73,5
BBB,2013B,542613,542795,73,3
BBB,2013B,542613,542800,73,1
BBB,2013B,542613,542811,73,2
BBB,2013B,542613,542800,73,3
BBB,2013B,542613,543055,73,2
BBB,2013B,542613,542797,73,1
BBB,2013B,542613,542864,73,19
BBB,2013B,542613,542807,73,6
BBB,2013B,542613,542795,73,4
BBB,2013B,543165,542811,73,2
BBB,2013B,543165,542807,73,1
BBB,2013B,543165,543088,73,1
BBB,2013B,543180,543088,73,1
BBB,2013B,543165,542864,73,5
BBB,2013B,543351,542864,73,1
BBB,2013B,543180,543055,73,2
BBB,2013B,543165,542807,73,1
BBB,2013B,543165,542795,73,1
BBB,2013B,543180,542864,73,11
BBB,2013B,543180,543020,73,1
BBB,2013B,543165,542807,73,1
BBB,2013B,543165,543055,73,1
BBB,2013B,543970,542807,73,3
BBB,2013B,543970,542797,73,2
BBB,2013B,543970,543195,73,1
BBB,2013B,543970,542797,73,4
BBB,2013B,543970,542892,73,1
BBB,2013B,543970,542811,73,2
BBB,2013B,543970,542892,73,1
BBB,2013B,543970,542892,73,1
BBB,2013B,543970,542807,73,4
BBB,2013B,543970,543039,73,1
BBB,2013B,543970,543077,73,1
BBB,2013B,543970,543109,73,1
BBB,2013B,543970,542864,73,14
BBB,2013B,543970,542892,73,1
BBB,2013B,543970,542892,73,1
BBB,2013B,543970,542892,73,9
BBB,2013B,543970,542811,73,2
BBB,2013B,543356,542864,73,1
BBB,2013B,543719,542892,73,1
BBB,2013B,543719,542811,73,1
BBB,2013B,543719,542892,73,1
BBB,2013B,543719,542797,73,2
BBB,2013B,543719,542811,73,1
BBB,2013B,543719,542892,73,1
BBB,2013B,543719,542892,73,1
BBB,2013B,543719,542892,73,1
BBB,2013B,543719,542892,73,7
BBB,2013B,543719,542811,73,1
BBB,2013B,543719,542864,73,4
BBB,2013B,543719,542797,73,1
BBB,2013B,543853,542864,73,12
BBB,2013B,543853,543041,73,1
BBB,2013B,543853,543037,73,1
BBB,2013B,543853,542812,73,2
BBB,2013B,543853,543058,73,3
BBB,2013B,543853,542807,73,1
BBB,2013B,543853,543050,73,1
BBB,2013B,543853,542797,73,1
BBB,2013B,543853,543028,73,1
BBB,2013B,543853,543051,73,1
BBB,2013B,543853,543055,73,1
BBB,2013B,543853,542807,73,2
BBB,2013B,543853,542797,73,1
BBB,2013B,543853,543193,73,1
BBB,2013B,550400,542811,73,1
BBB,2013B,550429,542864,73,1
BBB,2013B,550429,542797,73,3
BBB,2013B,550400,542807,73,1
BBB,2013B,550400,542864,73,1
BBB,2013B,550400,542811,73,1
BBB,2013B,550668,542797,73,3
BBB,2013B,550668,542892,73,7
BBB,2013B,550668,542811,73,5
BBB,2013B,550668,542807,73,1
BBB,2013B,550668,542892,73,2
BBB,2013B,550668,542892,73,2
BBB,2013B,550668,542892,73,1
BBB,2013B,550668,542797,73,3
BBB,2013B,550668,542892,73,1
BBB,2013B,550668,542794,73,1
BBB,2013B,550668,542811,73,3
BBB,2013B,550668,542892,73,1
BBB,2013B,550668,542864,73,6
BBB,2013B,550668,542807,73,1
BBB,2013B,550429,542797,73,2
BBB,2013B,550549,542892,73,1
BBB,2013B,550549,542892,73,7
BBB,2013B,550549,542811,73,1
BBB,2013B,550549,542811,73,1
BBB,2013B,550549,542892,73,1
BBB,2013B,550549,542892,73,1
BBB,2013B,550549,542892,73,1
BBB,2013B,550549,542892,73,1
BBB,2013B,550549,542864,73,1
BBB,2013B,550342,542864,73,2
BBB,2013B,551032,542864,73,1
BBB,2013B,551032,542892,73,1
BBB,2013B,551032,542892,73,11
BBB,2013B,551032,542892,73,1
BBB,2013B,551032,542892,73,1
BBB,2013B,551032,543055,73,1
BBB,2013B,551032,542892,73,1
BBB,2013B,551032,542892,73,1
BBB,2013B,551282,542864,73,8
BBB,2013B,551282,542892,73,1
BBB,2013B,551282,542797,73,5
BBB,2013B,551282,542892,73,3
BBB,2013B,551282,542811,73,5
BBB,2013B,551282,542797,73,5
BBB,2013B,551282,542892,73,1
BBB,2013B,551282,543055,73,1
BBB,2013B,551282,542892,73,1
BBB,2013B,551282,542892,73,8
BBB,2013B,551282,542892,73,9
BBB,2013B,551282,542811,73,6
BBB,2013B,550923,542797,73,1
BBB,2013B,550921,542804,73,1
BBB,2013B,550921,542807,73,8
BBB,2013B,550921,542864,73,9
BBB,2013B,550921,542811,73,1
BBB,2013B,550923,542797,73,1
BBB,2013B,550923,542864,73,2
BBB,2013B,550921,542807,73,9
BBB,2013B,550921,542811,73,2
BBB,2013B,548504,542864,73,1
BBB,2013B,548504,543055,73,1
BBB,2013B,548504,543058,73,1
BBB,2013B,549261,542864,73,3
BBB,2013B,549261,543055,73,1
BBB,2013B,548924,542892,73,1
BBB,2013B,548924,542892,73,7
BBB,2013B,548935,542797,73,1
BBB,2013B,548924,542864,73,2
BBB,2013B,548924,542892,73,1
BBB,2013B,548935,542864,73,5
BBB,2013B,548935,543195,73,1
BBB,2013B,548924,542892,73,2
BBB,2013B,548935,542811,73,1
BBB,2013B,548935,542797,73,3
BBB,2013B,548935,543039,73,2
BBB,2013B,548924,542892,73,1
BBB,2013B,548924,542892,73,2
BBB,2013B,549196,542864,73,1
BBB,2013B,547757,542811,73,2
BBB,2013B,547757,542811,73,2
BBB,2013B,547757,542864,73,1
BBB,2013B,547427,542892,73,1
BBB,2013B,547427,542811,73,5
BBB,2013B,547427,542864,73,2
BBB,2013B,547427,542811,73,5
BBB,2013B,547390,542864,73,2
BBB,2013B,547390,542891,73,1
BBB,2013B,547873,542864,73,3
BBB,2013B,547903,542807,73,1
BBB,2013B,547873,542797,73,1
BBB,2013B,547903,543055,73,2
BBB,2013B,547873,542797,73,1
BBB,2013B,547903,542864,73,8
BBB,2013B,547903,542807,73,16
BBB,2013B,547903,542797,73,1
BBB,2013B,547903,542807,73,17
BBB,2013B,548090,542864,73,1
BBB,2013B,548090,542797,73,1
BBB,2013B,548090,542797,73,2
BBB,2013B,551886,543055,73,7
BBB,2013B,551886,543294,73,1
BBB,2013B,551886,543088,73,2
BBB,2013B,551886,542797,73,1
BBB,2013B,551886,543195,73,1
BBB,2013B,551886,542864,73,5
BBB,2013B,551886,543039,73,2
BBB,2013B,551886,543113,73,1
BBB,2013B,551576,542892,73,1
BBB,2013B,551576,542892,73,7
BBB,2013B,551576,542797,73,3
BBB,2013B,551576,542811,73,2
BBB,2013B,551576,542797,73,1
BBB,2013B,551576,542864,73,5
BBB,2013B,551576,542892,73,1
BBB,2013B,551576,542892,73,1
BBB,2013B,551576,542892,73,1
BBB,2013B,551576,542811,73,2
BBB,2013B,551576,542892,73,1
BBB,2013B,552007,542864,73,2
BBB,2013B,552135,543020,73,1
BBB,2013B,552135,543039,73,1
BBB,2013B,552135,542797,73,5
BBB,2013B,552135,543195,73,1
BBB,2013B,552135,542797,73,1
BBB,2013B,552135,542864,73,2
BBB,2013B,552135,542891,73,1
BBB,2013B,552135,542891,73,3
BBB,2013B,552135,543051,73,1
BBB,2013B,552135,542892,73,1
BBB,2013B,552135,542800,73,4
BBB,2013B,552135,542797,73,2
BBB,2013B,551715,542811,73,2
BBB,2013B,551702,542864,73,2
BBB,2013B,551715,542807,73,6
BBB,2013B,551715,542807,73,9
BBB,2013B,551715,542797,73,2
BBB,2013B,551715,542811,73,1
BBB,2013B,551715,542797,73,1
BBB,2013B,551715,542864,73,4
BBB,2013B,528904,542797,73,2
BBB,2013B,528904,542864,73,1
BBB,2013B,528904,542797,73,3
BBB,2013B,527980,542811,73,2
BBB,2013B,527980,542864,73,5
BBB,2013B,527980,542797,73,3
BBB,2013B,527980,542797,73,4
BBB,2013B,527980,542811,73,1
BBB,2013B,528261,543086,73,1
BBB,2013B,529502,543020,73,1
BBB,2013B,529502,542811,73,2
BBB,2013B,529502,542807,73,6
BBB,2013B,529502,542795,73,1
BBB,2013B,529502,542797,73,4
BBB,2013B,529502,542807,73,8
BBB,2013B,529502,542864,73,7
BBB,2013B,529502,542807,73,1
BBB,2013B,529502,542797,73,3
BBB,2013B,529452,542797,73,1
BBB,2013B,529452,542797,73,3
BBB,2013B,529452,542807,73,3
BBB,2013B,529452,542807,73,9
BBB,2013B,529452,542864,73,2
BBB,2013B,527164,542864,73,4
BBB,2013B,527164,542797,73,4
BBB,2013B,527164,542797,73,2
BBB,2013B,527164,542807,73,3
BBB,2013B,527164,542807,73,5
BBB,2013B,526506,542807,73,2
BBB,2013B,526506,542892,73,7
BBB,2013B,526506,542892,73,1
BBB,2013B,526506,542892,73,1
BBB,2013B,526506,542864,73,9
BBB,2013B,526506,542811,73,2
BBB,2013B,526506,542797,73,2
BBB,2013B,526506,542892,73,1
BBB,2013B,526506,542892,73,2
BBB,2013B,526506,542892,73,3
BBB,2013B,526506,542795,73,2
BBB,2013B,525683,542807,73,2
BBB,2013B,525683,542892,73,1
BBB,2013B,525683,542892,73,1
BBB,2013B,525683,542892,73,2
BBB,2013B,525683,542892,73,2
BBB,2013B,525683,542892,73,1
BBB,2013B,525683,542864,73,5
BBB,2013B,525683,542807,73,3
BBB,2013B,525683,542797,73,1
BBB,2013B,525683,542892,73,16
BBB,2013B,526370,542864,73,3
BBB,2013B,526370,542892,73,2
BBB,2013B,562495,542864,73,1
BBB,2013B,562465,543036,73,1
BBB,2013B,562465,543041,73,3
BBB,2013B,562465,542864,73,1
BBB,2013B,561166,542797,73,2
BBB,2013B,561167,542797,73,3
BBB,2013B,561167,542864,73,2
BBB,2013B,561166,542864,73,2
BBB,2013B,561167,542797,73,1
BBB,2013B,561166,542797,73,3
BBB,2013B,561166,542811,73,1
BBB,2013B,561166,542811,73,1
BBB,2013B,565870,542800,73,1
BBB,2013B,565870,543051,73,2
BBB,2013B,565870,542807,73,4
BBB,2013B,565870,542797,73,6
BBB,2013B,565870,542864,73,7
BBB,2013B,565870,543055,73,2
BBB,2013B,565870,542797,73,1
BBB,2013B,565870,542807,73,3
BBB,2013B,565870,542797,73,3
BBB,2013B,565870,543194,73,1
BBB,2013B,561445,542797,73,8
BBB,2013B,561343,542864,73,4
BBB,2013B,561343,542892,73,1
BBB,2013B,561445,542800,73,4
BBB,2013B,561455,542797,73,4
BBB,2013B,561455,542800,73,1
BBB,2013B,561459,542864,73,1
BBB,2013B,561445,543055,73,1
BBB,2013B,561445,542864,73,8
BBB,2013B,561445,542797,73,6
BBB,2013B,561455,542797,73,5
BBB,2013B,561445,543020,73,1
BBB,2013B,561455,542811,73,1
BBB,2013B,561445,542800,73,3
BBB,2013B,561455,542864,73,4
BBB,2013B,561455,542811,73,1
BBB,2013B,563874,542807,73,1
BBB,2013B,563874,542807,73,5
BBB,2013B,563874,542807,73,5
BBB,2013B,563874,542864,73,1
BBB,2013B,563878,542892,74,1
BBB,2013B,563878,542807,74,5
BBB,2013B,563878,542892,74,1
BBB,2013B,563878,542807,74,4
BBB,2013B,563878,542797,74,2
BBB,2013B,563874,542864,74,2
BBB,2013B,563878,542892,74,13
BBB,2013B,563874,542807,74,6
BBB,2013B,563878,542797,74,3
BBB,2013B,563878,542892,74,1
BBB,2013B,563874,542807,74,3
BBB,2013B,563878,542864,74,4
BBB,2013B,563878,542892,74,1
BBB,2013B,563878,542892,74,1
BBB,2013B,563874,542795,74,1
BBB,2013B,562465,542892,74,1
BBB,2013B,562465,543055,74,1
BBB,2013B,562465,543039,74,1
BBB,2013B,562465,542892,74,1
BBB,2013B,562465,542892,74,1
BBB,2013B,562465,542892,74,1
BBB,2013B,562465,543088,74,1
BBB,2013B,562465,543195,74,1
BBB,2013B,562465,542864,74,5
BBB,2013B,562465,542892,74,1
BBB,2013B,562465,542892,74,7
BBB,2013B,563330,542864,74,2
BBB,2013B,563330,542797,74,2
BBB,2013B,563330,542797,74,1
BBB,2013B,561167,542811,74,1
BBB,2013B,561161,542892,74,1
BBB,2013B,561161,542892,74,1
BBB,2013B,561161,542864,74,2
BBB,2013B,561161,542811,74,1
BBB,2013B,561167,542892,74,1
BBB,2013B,561167,542864,74,3
BBB,2013B,561161,542811,74,1
BBB,2013B,561167,542892,74,1
BBB,2013B,561167,542811,74,1
BBB,2013B,561167,542892,74,1
BBB,2013B,561167,542892,74,2
BBB,2013B,561161,543055,74,1
BBB,2013B,561167,542892,74,9
BBB,2013B,561167,542811,74,3
BBB,2013B,561167,542892,74,2
BBB,2013B,561161,542892,74,1
BBB,2013B,560968,543095,74,1
BBB,2013B,560968,542811,74,1
BBB,2013B,560968,543092,74,1
BBB,2013B,560968,543069,74,4
BBB,2013B,560968,542811,74,1
BBB,2013B,560968,543042,74,2
BBB,2013B,560968,543058,74,3
